ALF-CO-637,123,5471
W-HH-928,124,5248
MGH-AZ-7,123,13396
MEI-WB-475,124,6592
SB-BA-637,123,11557
WOH-WM-03,126,8307
EBS-EP-90,122,14242
HDL-XG-86,116,6512
OE-TG-1,115,4495
AT-FF-519,125,8031
SLE-YN-583,125,14568
TBB-KU-310,132,10172
MSE-JG-92,122,11595
SC-FA-617,127,13106
BOR-PF-8,114,3780
LB-XT-514,114,8040
GD-YJ-06,125,9687
WTM-GR-9,127,9956
BZ-UX-882,118,10526
AS-YO-15,131,8665
CUX-YN-03,126,15648
VB-YL-5,119,9879
CLP-AQ-130,126,11159
PB-WE-3,123,7117
M-DT-172,116,5357
FO-HR-412,109,3912
LUP-CO-935,109,13469
EIC-PR-5,126,6906
OHA-IE-0,131,9013
DO-CK-831,122,8838
KF-MQ-2,121,3249
F-RE-32,128,12246
L-CJ-42,120,9394
IN-XR-758,121,7225
THW-HX-3,120,16965
OVL-YQ-589,115,7519
WDA-NF-6,125,9840
SHG-VA-068,124,5052
DIN-FZ-148,111,6625
DLG-BC-3,132,4420
FF-LR-56,120,5702
KR-EI-26,121,4874
BID-NK-631,119,3207
NOL-XL-7,120,11942
BF-BX-5,119,16269
ERK-HJ-7,126,12118
BOR-TJ-66,123,13564
PR-GL-6,121,14573
SBK-HE-0,117,7303
GE-WV-586,131,3398
GM-VD-37,121,14223
BO-UT-84,126,4142
UE-QA-52,116,4206
DAU-LU-34,125,11908
HEI-YC-014,121,12650
HE-AH-674,128,7171
HCH-TQ-0,128,5634
BGL-PI-93,129,7999
AN-KI-58,118,8463
EU-MT-239,119,2626
NR-XU-10,121,5922
OD-SN-000,123,10214
PAF-LG-5,127,6563
DM-VB-3,118,9507
RZ-XR-5,125,16686
EIS-OE-259,120,6156
AB-TQ-6,126,11721
MAK-MN-877,110,8071
BL-UV-6,123,10403
MR-CZ-68,121,14777
WHV-NV-221,119,16487
HHM-QL-389,124,11128
MS-RI-5,125,12346
FDB-BX-808,123,9806
PS-HQ-630,125,10400
BNA-BS-613,131,7383
UEM-MY-56,122,9860
MM-SU-0,130,9794
WND-WE-522,122,4062
FRI-SH-15,129,4599
KS-QY-3,128,9305
SEE-ID-56,125,4547
EL-CW-9,132,11647
GP-SE-6,118,5104
THL-XY-5,124,12611
LWL-TQ-44,130,6223
NEC-CM-06,115,5988
CAS-HG-6,122,9751
ED-ZT-734,132,10937
ZE-SK-330,109,6452
EM-LC-7,123,7870
BIR-VM-1,119,7976
KEL-WS-5,119,3821
GE-NW-1,121,970
HX-VC-377,135,4468
NES-KN-442,120,2086
IL-RZ-87,129,8301
KF-ZW-3,131,10651
KC-CM-347,132,6177
SON-CZ-05,125,5020
R-AG-58,120,6729
OHZ-EZ-76,125,13671
WW-XP-254,125,11603
ERH-GE-45,120,4200
OAL-CN-378,119,6070
UH-DA-571,115,10631
ZE-PT-29,123,9302
BLB-DX-974,126,5727
RL-HE-6,118,12022
AZE-AS-52,129,6006
NB-KN-5,126,12431
MW-BJ-8,126,10435
DLG-VY-3,125,12384
MB-WT-7,127,10768
OHZ-WT-74,127,13429
KR-DU-26,124,13301
EIN-XR-1,124,12828
SM-DW-7,119,4122
SDL-LT-280,116,1505
HOL-VV-6,128,16352
GS-UI-086,120,13121
CA-CP-267,129,9427
HBN-VF-94,122,3189
NB-HR-5,123,9205
LB-CD-0,127,15497
ESB-GH-8,120,3123
WA-SC-4,119,15132
NW-MT-81,125,7323
PIR-GP-587,115,9499
KL-ZH-69,118,13048
OBG-JY-22,120,10266
WIL-ND-17,118,9990
GM-VW-863,117,12899
VAI-HN-243,128,13697
WLG-PG-320,121,2741
ZR-KX-20,128,6981
UH-SV-560,122,7104
HG-AQ-1,124,15803
WA-QL-784,125,17107
HAS-PE-200,119,5958
HK-XK-0,117,3327
Y-AL-14,105,3835
S-UQ-13,112,5628
SWA-HA-474,119,14852
HEF-QA-6,124,11126
MQ-CH-55,136,7845
ST-AE-069,116,15801
D-HT-399,119,2990
EBN-FQ-66,127,5807
TR-DU-46,119,10408
MGH-BT-688,116,15962
FB-JV-4,131,6009
BS-ZE-2,112,6474
MSE-QW-855,120,13071
TUT-RN-650,126,4835
PF-IE-380,131,6684
HU-RG-24,125,10500
BP-TP-490,127,11138
MON-ZC-92,122,10311
TDO-ZK-00,124,10632
NAB-FR-225,119,7137
WZL-IG-018,130,5209
KO-EC-531,130,5900
BRG-VR-7,120,13806
GS-NV-766,127,5513
MA-KV-458,121,7013
DON-TO-63,129,10711
GC-TQ-81,121,14349
WEL-BD-13,122,15235
BOR-ZJ-700,120,11057
FDB-KW-1,128,5415
DIZ-CQ-045,122,7866
ALZ-BT-69,117,10236
HEB-LN-8,111,13401
IGB-LM-113,127,5179
BIW-QH-356,123,15564
MAK-QV-96,120,13554
PM-YD-760,127,7392
GP-YJ-77,129,9311
QFT-DE-667,125,8858
LBS-GH-074,122,9298
WS-CV-991,127,10666
WIT-VD-951,132,15439
WUR-DF-35,120,9216
SPB-MV-54,131,8848
ERK-AB-9,131,10420
EB-YO-89,120,8272
NWM-UG-51,111,9332
LI-DK-8,114,13956
UEM-CU-630,124,12417
UM-VX-450,125,15302
HET-UB-819,129,13679
WM-II-9,133,6000
GMN-PV-7,125,13033
ROW-PT-178,134,1555
TS-YU-22,114,5475
SEE-XU-9,119,7732
R-UK-2,127,3648
KC-DA-481,127,4186
MH-MB-99,111,9843
DE-UT-385,115,13257
DW-FM-1,126,12485
HG-RI-4,131,3272
DI-XM-2,116,3105
DAN-XD-899,117,10834
LR-YH-1,118,9693
HI-TH-90,120,12801
B-ZF-837,121,8206
BM-ZA-693,120,1362
WSW-ZG-837,117,17537
KN-XJ-71,124,5286
PN-FN-102,130,67
FFB-OK-4,134,9033
LIF-BM-4,114,7955
BED-HE-5,113,11749
SPB-RB-876,126,11651
OHA-ZT-6,123,15650
GM-MX-32,126,6670
CB-TT-825,106,6219
STA-LA-94,133,12562
FRW-HV-49,127,3464
EBS-DF-845,124,6482
MON-ZM-1,117,16671
OA-KM-95,121,13438
LP-CH-6,125,12863
ERH-JU-27,123,13757
LBS-EA-95,122,7889
ERK-MJ-124,120,9559
ROL-FY-3,114,7593
KLZ-XN-3,127,1286
BNA-NQ-4,115,7023
BIW-TR-00,123,2273
E-GF-66,131,11384
HM-KY-941,128,14087
AC-CN-55,124,4511
GUN-RE-44,122,14601
NI-TO-32,128,10276
WZL-OG-6,118,9790
EIC-ZG-1,111,7721
GW-WI-000,110,12395
GR-GJ-230,124,8993
TS-TV-9,118,5346
LP-QL-2,122,11867
FO-FW-590,115,1202
AT-HC-92,120,8733
RW-FB-396,121,3691
MA-AE-1,123,7674
SFB-CC-44,127,5057
WR-MS-602,120,6954
HL-AS-484,119,12100
TO-WA-37,111,15031
EMS-NZ-4,126,14437
FTL-BB-8,121,5090
HEL-SR-196,113,7078
KK-WU-3,127,11338
OSL-JW-8,124,13889
GC-HS-68,119,4837
WSW-ZU-008,121,11395
THL-NR-51,125,3146
KY-TF-91,134,9913
BOT-YY-3,113,4355
GG-DI-1,117,6797
PA-ZL-381,129,12066
SO-FK-79,128,2804
UFF-MD-264,127,6374
WLG-LX-900,125,6187
HO-QW-509,117,9263
GP-ER-3,123,9372
OA-NX-77,132,6853
HDL-BL-167,129,12742
LP-MR-165,118,13182
MK-NQ-06,129,6169
LD-SZ-10,127,5343
MH-FQ-675,121,16169
EIS-MO-0,125,14691
GNT-XO-097,129,10226
CA-GV-322,127,10819
WE-UO-8,127,9880
FG-RK-52,113,1680
ROK-NT-627,123,13647
OHV-MD-92,119,4302
STD-CO-270,129,8620
VR-AJ-919,126,9669
MAK-EN-399,133,12043
LSN-TD-95,124,8121
BTF-UR-12,114,3894
HAM-TF-81,119,9804
OCH-EZ-52,126,4858
KU-QU-89,121,4152
FR-HH-72,113,8198
SPB-RD-5,125,6440
Z-PB-18,120,6627
HM-VT-194,122,11023
LB-YB-215,132,8782
HM-CH-75,116,14252
MAL-TG-434,126,5701
VG-QG-6,117,8970
ANG-BA-191,120,4097
IK-WB-09,130,7400
WZL-QV-55,112,9617
EIL-SE-953,117,5724
OS-PV-720,116,8797
BCH-WB-9,120,15375
WIS-OY-4,127,8192
MEK-CV-66,118,12171
NEW-MS-331,111,12264
MAK-TN-3,126,13252
FL-QW-924,119,10825
GRM-KG-72,123,987
BBG-CD-18,103,11091
EMD-UY-7,125,5231
OHZ-GR-58,129,13805
SI-DY-28,120,4859
NL-ET-49,124,9187
ERB-GN-2,125,10204
APD-PU-500,125,14875
SEL-GH-942,127,6468
TE-QB-6,132,11130
DO-MI-238,125,12263
WER-KD-1,114,5035
SOG-ZA-863,126,10843
HEL-EX-914,124,15439
ECK-WF-68,121,11399
MER-AP-3,119,11044
BOT-IH-093,109,15458
HEI-JQ-50,116,5247
PCH-UV-1,109,10297
ROK-JL-339,129,11744
GER-JY-8,126,6062
MO-YF-8,121,9041
DAU-UV-0,124,9409
EE-XF-6,124,5898
DI-GH-77,136,7548
GRZ-TM-84,124,8828
NM-SE-1,111,9879
SPN-GB-477,121,9243
BWL-FO-210,117,6841
HEB-PX-57,113,8696
ROL-BQ-9,111,10111
HP-JT-83,128,11368
HU-QT-28,112,8686
RID-SP-08,133,7655
WBS-OD-99,127,7567
KL-WQ-42,124,13775
EW-PF-535,123,7740
FRI-PE-840,119,4146
EF-OM-095,113,5812
SLE-YK-194,123,920
BNA-FJ-941,112,3673
TG-QO-5,117,10584
