HCH-TQ-0,132,7885
BGL-PI-93,122,10828
AN-KI-58,119,12702
EU-MT-239,123,8670
NR-XU-10,123,5347
OD-SN-000,122,12640
PAF-LG-5,125,5447
DM-VB-3,119,8497
RZ-XR-5,112,7902
EIS-OE-259,127,7915
AB-TQ-6,123,10097
MAK-MN-877,109,5335
BL-UV-6,118,11251
MR-CZ-68,126,5450
WHV-NV-221,125,6787
HHM-QL-389,111,1934
MS-RI-5,123,9842
FDB-BX-808,128,9397
PS-HQ-630,126,3401
BNA-BS-613,116,11513
UEM-MY-56,125,6111
MM-SU-0,122,7901
WND-WE-522,119,2581
FRI-SH-15,115,10410
KS-QY-3,125,9602
SEE-ID-56,124,11513
EL-CW-9,113,7172
GP-SE-6,129,15896
THL-XY-5,120,3756
LWL-TQ-44,125,6494
NEC-CM-06,117,4105
CAS-HG-6,127,8423
ED-ZT-734,115,15677
ZE-SK-330,117,16809
EM-LC-7,133,5900
BIR-VM-1,126,15183
KEL-WS-5,125,3862
GE-NW-1,117,8150
HX-VC-377,132,6612
NES-KN-442,124,14117
IL-RZ-87,122,3686
KF-ZW-3,114,7567
KC-CM-347,115,11478
SON-CZ-05,132,9321
R-AG-58,130,6787
OHZ-EZ-76,131,6472
WW-XP-254,121,5736
ERH-GE-45,121,8656
OAL-CN-378,129,8316
UH-DA-571,130,11353
ZE-PT-29,122,10084
BLB-DX-974,114,12005
RL-HE-6,117,12722
AZE-AS-52,126,13061
NB-KN-5,114,10115
MW-BJ-8,128,10397
DLG-VY-3,116,11672
MB-WT-7,125,14463
OHZ-WT-74,117,11092
KR-DU-26,117,12551
EIN-XR-1,125,7698
SM-DW-7,130,6569
SDL-LT-280,114,9342
HOL-VV-6,127,9413
GS-UI-086,132,12685
CA-CP-267,117,10741
HBN-VF-94,131,7825
NB-HR-5,124,6992
LB-CD-0,122,16065
ESB-GH-8,118,8354
WA-SC-4,118,5759
NW-MT-81,114,2235
PIR-GP-587,133,7000
KL-ZH-69,118,2685
OBG-JY-22,112,13987
WIL-ND-17,122,7671
GM-VW-863,124,5178
VAI-HN-243,126,1410
WLG-PG-320,126,9649
ZR-KX-20,130,11152
UH-SV-560,109,7712
HG-AQ-1,130,4227
WA-QL-784,123,15823
HAS-PE-200,112,6329
HK-XK-0,121,7412
Y-AL-14,116,17597
S-UQ-13,124,4241
SWA-HA-474,116,2698
HEF-QA-6,123,15139
MQ-CH-55,123,13572
ST-AE-069,117,5052
D-HT-399,118,7244
EBN-FQ-66,126,12692
TR-DU-46,119,13394
MGH-BT-688,116,5495
FB-JV-4,116,7420
BS-ZE-2,124,8729
MSE-QW-855,115,10131
TUT-RN-650,119,4374
PF-IE-380,126,7244
HU-RG-24,115,5223
BP-TP-490,125,7732
MON-ZC-92,117,7055
TDO-ZK-00,129,12637
NAB-FR-225,116,10590
WZL-IG-018,118,4950
KO-EC-531,119,11274
BRG-VR-7,117,16268
GS-NV-766,133,7533
MA-KV-458,121,7769
DON-TO-63,120,13064
GC-TQ-81,122,1453
WEL-BD-13,120,11706
BOR-ZJ-700,131,13539
FDB-KW-1,138,14942
DIZ-CQ-045,129,11127
ALZ-BT-69,127,7643
HEB-LN-8,124,14517
IGB-LM-113,115,2596
BIW-QH-356,120,5456
MAK-QV-96,120,15488
PM-YD-760,125,7778
GP-YJ-77,123,10257
QFT-DE-667,112,10007
LBS-GH-074,137,11676
WS-CV-991,120,6218
WIT-VD-951,119,10295
WUR-DF-35,122,15029
SPB-MV-54,133,6568
ERK-AB-9,131,8077
EB-YO-89,120,9084
NWM-UG-51,138,9255
LI-DK-8,117,10982
UEM-CU-630,115,11383
UM-VX-450,132,6427
HET-UB-819,114,2828
WM-II-9,116,7345
GMN-PV-7,130,14492
ROW-PT-178,121,2785
TS-YU-22,117,13971
SEE-XU-9,116,7639
R-UK-2,117,2064
KC-DA-481,120,15540
MH-MB-99,123,10270
DE-UT-385,116,14947
DW-FM-1,126,11201
HG-RI-4,120,12897
DI-XM-2,126,13600
DAN-XD-899,122,9563
LR-YH-1,120,11104
HI-TH-90,120,12765
B-ZF-837,116,11215
BM-ZA-693,121,11686
WSW-ZG-837,127,12727
KN-XJ-71,113,6800
PN-FN-102,122,8999
FFB-OK-4,118,13552
LIF-BM-4,116,7996
BED-HE-5,130,6436
SPB-RB-876,119,10938
OHA-ZT-6,130,6530
GM-MX-32,127,4913
CB-TT-825,121,8782
STA-LA-94,120,12764
FRW-HV-49,117,7634
EBS-DF-845,124,9225
MON-ZM-1,114,12678
OA-KM-95,122,6468
LP-CH-6,130,11333
ERH-JU-27,120,14469
LBS-EA-95,124,12125
ERK-MJ-124,120,6559
ROL-FY-3,123,15759
KLZ-XN-3,122,7650
BNA-NQ-4,126,11511
BIW-TR-00,124,3144
E-GF-66,127,7489
HM-KY-941,121,11546
AC-CN-55,118,15347
GUN-RE-44,125,13078
NI-TO-32,122,12868
WZL-OG-6,117,7421
EIC-ZG-1,122,6073
GW-WI-000,109,8259
GR-GJ-230,121,5716
TS-TV-9,117,8238
LP-QL-2,130,9541
FO-FW-590,127,8006
AT-HC-92,116,6475
RW-FB-396,120,12805
MA-AE-1,131,2640
SFB-CC-44,121,15921
WR-MS-602,120,7126
HL-AS-484,119,12230
TO-WA-37,114,4470
EMS-NZ-4,121,6293
FTL-BB-8,127,7174
HEL-SR-196,122,11029
KK-WU-3,131,2908
OSL-JW-8,129,9583
GC-HS-68,128,12683
WSW-ZU-008,130,9207
THL-NR-51,120,6343
KY-TF-91,118,13836
BOT-YY-3,120,10627
GG-DI-1,115,2331
PA-ZL-381,123,5380
SO-FK-79,126,9101
UFF-MD-264,127,10326
WLG-LX-900,114,5535
HO-QW-509,124,11024
GP-ER-3,119,4855
OA-NX-77,108,16003
HDL-BL-167,128,16131
LP-MR-165,118,13127
MK-NQ-06,115,16701
LD-SZ-10,122,7215
MH-FQ-675,119,3002
EIS-MO-0,119,13399
GNT-XO-097,120,3465
CA-GV-322,115,11439
WE-UO-8,129,16143
FG-RK-52,111,8780
ROK-NT-627,118,9332
OHV-MD-92,131,7928
STD-CO-270,127,7108
VR-AJ-919,124,1954
MAK-EN-399,122,9240
LSN-TD-95,120,15904
BTF-UR-12,136,9152
HAM-TF-81,122,14585
OCH-EZ-52,116,11722
KU-QU-89,123,10337
FR-HH-72,119,13676
SPB-RD-5,118,8476
Z-PB-18,112,13555
HM-VT-194,115,13174
LB-YB-215,115,5702
HM-CH-75,133,14506
MAL-TG-434,128,7632
VG-QG-6,128,5623
ANG-BA-191,123,6524
IK-WB-09,122,16630
WZL-QV-55,138,5381
EIL-SE-953,131,11951
OS-PV-720,121,7476
BCH-WB-9,116,15222
WIS-OY-4,114,6464
MEK-CV-66,124,12445
NEW-MS-331,115,9805
MAK-TN-3,118,13808
FL-QW-924,120,3706
GRM-KG-72,124,8414
BBG-CD-18,113,12150
EMD-UY-7,134,7531
OHZ-GR-58,124,10059
SI-DY-28,126,17290
NL-ET-49,121,7073
ERB-GN-2,110,10854
APD-PU-500,106,10581
SEL-GH-942,121,12793
TE-QB-6,136,6773
DO-MI-238,121,6518
WER-KD-1,125,7901
SOG-ZA-863,136,12314
HEL-EX-914,109,14553
ECK-WF-68,123,8342
MER-AP-3,127,10283
BOT-IH-093,124,12373
HEI-JQ-50,116,7530
PCH-UV-1,126,4124
ROK-JL-339,122,11158
GER-JY-8,127,4265
MO-YF-8,129,16521
DAU-UV-0,109,8441
EE-XF-6,118,14826
DI-GH-77,127,11627
GRZ-TM-84,123,4003
NM-SE-1,111,13968
SPN-GB-477,110,5233
BWL-FO-210,119,2385
HEB-PX-57,129,2449
ROL-BQ-9,129,5828
HP-JT-83,131,7165
HU-QT-28,122,3681
RID-SP-08,123,6018
WBS-OD-99,121,5525
KL-WQ-42,120,4595
EW-PF-535,127,5282
FRI-PE-840,122,16024
EF-OM-095,115,8498
SLE-YK-194,121,9324
BNA-FJ-941,118,7958
TG-QO-5,123,15625
